324,10.70,2024.10.30 20:10:20,2024-10-30 12:10:20,BTCUSD
325,5.40,2024.10.30 20:10:21,2024-10-30 12:10:21,BTCUSD
326,3.21,2024.10.30 20:10:25,2024-10-30 12:10:24,BTCUSD
327,5.40,2024.10.30 20:10:26,2024-10-30 12:10:26,BTCUSD
328,9.70,2024.10.30 20:10:28,2024-10-30 12:10:27,BTCUSD
329,15.70,2024.10.30 20:10:28,2024-10-30 12:10:27,BTCUSD
330,17.40,2024.10.30 20:10:28,2024-10-30 12:10:27,BTCUSD
331,14.55,2024.10.30 20:10:31,2024-10-30 12:10:31,BTCUSD
332,17.40,2024.10.30 20:10:32,2024-10-30 12:10:32,BTCUSD
333,20.90,2024.10.30 20:10:39,2024-10-30 12:10:38,BTCUSD
334,25.30,2024.10.30 20:10:40,2024-10-30 12:10:39,BTCUSD
335,28.10,2024.10.30 20:10:40,2024-10-30 12:10:39,BTCUSD
336,28.10,2024.10.30 20:10:40,2024-10-30 12:10:40,BTCUSD
337,22.00,2024.10.30 20:10:41,2024-10-30 12:10:40,BTCUSD
338,17.40,2024.10.30 20:10:42,2024-10-30 12:10:41,BTCUSD
339,17.40,2024.10.30 20:10:44,2024-10-30 12:10:43,BTCUSD
340,14.70,2024.10.30 20:10:44,2024-10-30 12:10:43,BTCUSD
341,20.50,2024.10.30 20:10:50,2024-10-30 12:10:49,BTCUSD
342,21.70,2024.10.30 20:10:50,2024-10-30 12:10:49,BTCUSD
343,21.70,2024.10.30 20:10:51,2024-10-30 12:10:50,BTCUSD
344,24.60,2024.10.30 20:10:51,2024-10-30 12:10:51,BTCUSD
345,24.60,2024.10.30 20:11:00,2024-10-30 12:10:59,BTCUSD
346,24.60,2024.10.30 20:11:01,2024-10-30 12:11:00,BTCUSD
347,19.20,2024.10.30 20:11:01,2024-10-30 12:11:00,BTCUSD
348,22.90,2024.10.30 20:11:04,2024-10-30 12:11:03,BTCUSD
349,25.40,2024.10.30 20:11:04,2024-10-30 12:11:03,BTCUSD
350,25.40,2024.10.30 20:11:08,2024-10-30 12:11:08,BTCUSD
351,22.30,2024.10.30 20:11:08,2024-10-30 12:11:08,BTCUSD
352,26.20,2024.10.30 20:11:19,2024-10-30 12:11:18,BTCUSD
353,26.30,2024.10.30 20:11:19,2024-10-30 12:11:18,BTCUSD
354,26.30,2024.10.30 20:11:28,2024-10-30 12:11:28,BTCUSD
355,22.60,2024.10.30 20:11:30,2024-10-30 12:11:29,BTCUSD
356,20.87,2024.10.30 20:11:30,2024-10-30 12:11:29,BTCUSD
357,20.75,2024.10.30 20:11:30,2024-10-30 12:11:30,BTCUSD
358,20.89,2024.10.30 20:11:30,2024-10-30 12:11:30,BTCUSD
359,20.89,2024.10.30 20:11:31,2024-10-30 12:11:30,BTCUSD
360,20.89,2024.10.30 20:11:32,2024-10-30 12:11:31,BTCUSD
361,20.89,2024.10.30 20:11:32,2024-10-30 12:11:31,BTCUSD
362,20.89,2024.10.30 20:11:32,2024-10-30 12:11:31,BTCUSD
363,9.94,2024.10.30 20:11:32,2024-10-30 12:11:31,BTCUSD
364,11.30,2024.10.30 20:11:33,2024-10-30 12:11:32,BTCUSD
365,15.70,2024.10.30 20:11:33,2024-10-30 12:11:33,BTCUSD
366,20.60,2024.10.30 20:11:33,2024-10-30 12:11:33,BTCUSD
367,17.50,2024.10.30 20:11:39,2024-10-30 12:11:39,BTCUSD
368,17.50,2024.10.30 20:11:40,2024-10-30 12:11:39,BTCUSD
369,11.40,2024.10.30 20:11:40,2024-10-30 12:11:39,BTCUSD
370,10.70,2024.10.30 20:11:40,2024-10-30 12:11:40,BTCUSD
371,14.10,2024.10.30 20:11:56,2024-10-30 12:11:56,BTCUSD
372,17.70,2024.10.30 20:11:57,2024-10-30 12:11:56,BTCUSD
373,19.90,2024.10.30 20:11:57,2024-10-30 12:11:56,BTCUSD
374,19.90,2024.10.30 20:11:57,2024-10-30 12:11:56,BTCUSD
375,19.90,2024.10.30 20:12:00,2024-10-30 12:11:59,BTCUSD
376,16.40,2024.10.30 20:12:05,2024-10-30 12:12:04,BTCUSD
377,16.40,2024.10.30 20:12:05,2024-10-30 12:12:05,BTCUSD
378,16.40,2024.10.30 20:12:05,2024-10-30 12:12:05,BTCUSD
379,16.40,2024.10.30 20:12:06,2024-10-30 12:12:05,BTCUSD
380,16.40,2024.10.30 20:12:06,2024-10-30 12:12:05,BTCUSD
